"UnitCode","Year","Visits"
"JEFM",1991,1966332
"JEFM",1992,2544560
"JEFM",1993,2142290
"JEFM",1994,1594310
"JEFM",1995,1764160
"JEFM",1996,2246592
"JEFM",1997,2860230
"JEFM",1998,6418654
"JEFM",1999,6656516
"JEFM",2000,5928980
"JEFM",2001,6677276
"JEFM",2002,6200800
"JEFM",2003,4926880
"JEFM",2004,6601120
"JEFM",2005,6938176
"JEFM",2006,6657760
"JEFM",2007,6981760
"JEFM",2008,7089792
"JEFM",2009,7013600
"JEFM",2010,6917568
"JEFM",2011,5837088
"JEFM",2012,7839392
"JEFM",2013,7828384
"JEFM",2014,8125824
"JEFM",2015,9307328
"JEFM",2016,10243040
"JEFM",2017,10099712
"JEFM",2018,9596576
"JEFM",2019,9290688
"JEFM",2020,2557880
"JEFM",2021,5501770
"JEFM",2022,8925448
"JEFM",2023,8954756
"JEFM",2024,8745958
"JELA",1979,789280
"JELA",1980,1080508
"JELA",1981,1526622
"JELA",1982,1577526
"JELA",1983,2346562
"JELA",1984,3724778
"JELA",1985,3266560
"JELA",1986,4570024
"JELA",1987,6357154
"JELA",1988,6169544
"JELA",1989,6363066
"JELA",1990,6576802
"JELA",1991,6081714
"JELA",1992,6521112
"JELA",1993,6292320
"JELA",1994,5971218
"JELA",1995,6366304
"JELA",1996,5698800
"JELA",1997,5727936
"JELA",1998,5667960
"JELA",1999,5848344
"JELA",2000,5861256
"JELA",2001,6376730
"JELA",2002,4715582
"JELA",2003,4492772
"JELA",2004,4288270
"JELA",2005,2426954
"JELA",2006,1628766
"JELA",2007,2105180
"JELA",2008,2301554
"JELA",2009,2311660
"JELA",2010,2554202
"JELA",2011,2892296
"JELA",2012,2951300
"JELA",2013,2879322
"JELA",2014,3103896
"JELA",2015,2952420
"JELA",2016,3104042
"JELA",2017,3237904
"JELA",2018,4004098
"JELA",2019,4247482
"JELA",2020,1711434
"JELA",2021,2133538
"JELA",2022,2280280
"JELA",2023,1853674
"JELA",2024,1517602
"JICA",1988,68572
"JICA",1989,103566
"JICA",1990,104470
"JICA",1991,102840
"JICA",1992,105404
"JICA",1993,86218
"JICA",1994,85222
"JICA",1995,96788
"JICA",1996,119306
"JICA",1997,133650
"JICA",1998,148894
"JICA",1999,147300
"JICA",2000,156316
"JICA",2001,179154
"JICA",2002,158120
"JICA",2003,188356
"JICA",2004,213886
"JICA",2005,376116
"JICA",2006,388414
"JICA",2007,389480
"JICA",2008,384468
"JICA",2009,318654
"JICA",2010,301388
"JICA",2011,297238
"JICA",2012,310464
"JICA",2013,303902
"JICA",2014,271398
"JICA",2015,293748
"JICA",2016,283234
"JICA",2017,262106
"JICA",2018,228868
"JICA",2019,219388
"JICA",2020,63870
"JICA",2021,119116
"JICA",2022,156676
"JICA",2023,180106
"JICA",2024,146098
"JODA",1979,294028
"JODA",1980,317336
"JODA",1981,345464
"JODA",1982,327029
"JODA",1983,337506
"JODA",1984,313180
"JODA",1985,310477
"JODA",1986,320881
"JODA",1987,361706
"JODA",1988,388296
"JODA",1989,409002
"JODA",1990,390394
"JODA",1991,475602
"JODA",1992,498186
"JODA",1993,579890
"JODA",1994,512378
"JODA",1995,569298
"JODA",1996,537340
"JODA",1997,499046
"JODA",1998,441574
"JODA",1999,438510
"JODA",2000,443904
"JODA",2001,435120
"JODA",2002,503852
"JODA",2003,477016
"JODA",2004,517764
"JODA",2005,549404
"JODA",2006,526590
"JODA",2007,548396
"JODA",2008,496012
"JODA",2009,574620
"JODA",2010,585828
"JODA",2011,641218
"JODA",2012,641866
"JODA",2013,676998
"JODA",2014,794226
"JODA",2015,849764
"JODA",2016,909526
"JODA",2017,928732
"JODA",2018,885814
"JODA",2019,853280
"JODA",2020,384474
"JODA",2021,642400
"JODA",2022,715520
"JODA",2023,731998
"JODA",2024,531174
"JODR",1979,7110849
"JODR",1980,7024986
"JODR",1981,8326517
"JODR",1982,8481497
"JODR",1983,7506415
"JODR",1984,7093077
"JODR",1985,6729288
"JODR",1986,7041237
"JODR",1987,7544182
"JODR",1988,5988831
"JODR",1989,7537651
"JODR",1990,8336728
"JODR",1991,8742347
"JODR",1992,9427294
"JODR",1993,8164830
"JODR",1994,8611632
"JODR",1995,8708836
"JODR",1996,8795174
"JODR",1997,8703530
"JODR",1998,8434792
"JODR",1999,8501212
"JODR",2000,7290378
"JODR",2001,7356368
"JODR",2002,6615294
"JODR",2003,7224300
"JODR",2004,6505070
"JODR",2005,7162446
"JODR",2006,5697320
"JODR",2007,7252520
"JODR",2008,5798220
"JODR",2009,5811722
"JODR",2010,6360540
"JODR",2011,6120260
"JODR",2012,5609714
"JODR",2013,5653090
"JODR",2014,5842716
"JODR",2015,6721352
"JODR",2016,6350880
"JODR",2017,6434114
"JODR",2018,6824190
"JODR",2019,6306896
"JODR",2020,6284442
"JODR",2021,7996180
"JODR",2022,7431324
"JODR",2023,7267092
"JODR",2024,7656648
"JOFI",1979,51484
"JOFI",1980,46128
"JOFI",1981,47348
"JOFI",1982,44876
"JOFI",1983,48694
"JOFI",1984,50410
"JOFI",1985,46506
"JOFI",1986,49682
"JOFI",1987,43038
"JOFI",1988,46486
"JOFI",1989,43912
"JOFI",1990,49174
"JOFI",1991,40634
"JOFI",1992,34040
"JOFI",1993,38996
"JOFI",1994,35446
"JOFI",1995,27754
"JOFI",1996,47156
"JOFI",1997,40528
"JOFI",1998,32776
"JOFI",1999,69146
"JOFI",2000,36790
"JOFI",2001,36738
"JOFI",2002,28254
"JOFI",2003,27992
"JOFI",2004,33222
"JOFI",2005,22850
"JOFI",2006,19472
"JOFI",2007,26692
"JOFI",2008,30272
"JOFI",2009,49004
"JOFI",2010,52400
"JOFI",2011,55406
"JOFI",2012,67932
"JOFI",2013,51820
"JOFI",2014,78816
"JOFI",2015,55456
"JOFI",2016,76402
"JOFI",2017,91196
"JOFI",2018,72228
"JOFI",2019,74516
"JOFI",2020,1354
"JOFI",2021,0
"JOFI",2022,300
"JOFI",2023,24546
"JOFI",2024,54538
"JOFK",1979,16522220
"JOFK",1980,16892524
"JOFK",1981,20652180
"JOFK",1982,21805028
"JOFK",1983,20422888
"JOFK",1984,19827524
"JOFK",1985,19230704
"JOFK",1986,21657216
"JOFK",1987,22553644
"JOFK",1988,22988504
"JOFK",1989,21170992
"JOFK",1990,21801436
"JOFK",1991,19931492
"JOFK",1992,18524772
"JOFK",1993,20457508
"JOFK",1994,12400936
"JOFL",1979,146406
"JOFL",1980,111788
"JOFL",1981,123676
"JOFL",1982,150276
"JOFL",1983,130708
"JOFL",1984,208548
"JOFL",1985,200390
"JOFL",1986,205756
"JOFL",1987,277258
"JOFL",1988,523946
"JOFL",1989,1462912
"JOFL",1990,927826
"JOFL",1991,963384
"JOFL",1992,867016
"JOFL",1993,648312
"JOFL",1994,624514
"JOFL",1995,669262
"JOFL",1996,707110
"JOFL",1997,638050
"JOFL",1998,661688
"JOFL",1999,606066
"JOFL",2000,696758
"JOFL",2001,687586
"JOFL",2002,791276
"JOFL",2003,661820
"JOFL",2004,691778
"JOFL",2005,690798
"JOFL",2006,714512
"JOFL",2007,745164
"JOFL",2008,811176
"JOFL",2009,770236
"JOFL",2010,723718
"JOFL",2011,737380
"JOFL",2012,824684
"JOFL",2013,820580
"JOFL",2014,916946
"JOFL",2015,1012985
"JOFL",2016,954823
"JOFL",2017,1026647
"JOFL",2018,917814
"JOFL",2019,1087223
"JOFL",2020,640927
"JOFL",2021,912202
"JOFL",2022,913623
"JOFL",2023,959376
"JOFL",2024,391024
"JOMU",1979,160530
"JOMU",1980,168576
"JOMU",1981,158332
"JOMU",1982,193588
"JOMU",1983,166292
"JOMU",1984,191262
"JOMU",1985,183036
"JOMU",1986,209138
"JOMU",1987,192748
"JOMU",1988,195410
"JOMU",1989,194012
"JOMU",1990,136672
"JOMU",1991,128344
"JOMU",1992,117880
"JOMU",1993,160346
"JOMU",1994,168824
"JOMU",1995,152570
"JOMU",1996,158224
"JOMU",1997,173224
"JOMU",1998,166330
"JOMU",1999,170476
"JOMU",2000,176520
"JOMU",2001,137406
"JOMU",2002,155940
"JOMU",2003,143344
"JOMU",2004,153244
"JOMU",2005,152584
"JOMU",2006,159446
"JOMU",2007,163892
"JOMU",2008,153014
"JOMU",2009,182598
"JOMU",2010,183614
"JOMU",2011,165210
"JOMU",2012,195932
"JOMU",2013,192575
"JOMU",2014,210440
"JOMU",2015,215378
"JOMU",2016,247524
"JOMU",2017,235128
"JOMU",2018,235797
"JOMU",2019,203778
"JOMU",2020,168083
"JOMU",2021,184572
"JOMU",2022,194388
"JOMU",2023,254416
"JOMU",2024,229042
"JOTR",1979,19138710
"JOTR",1980,21828644
"JOTR",1981,18575361
"JOTR",1982,19155290
"JOTR",1983,20726063
"JOTR",1984,21340722
"JOTR",1985,19247535
"JOTR",1986,22439772
"JOTR",1987,24667511
"JOTR",1988,26635981
"JOTR",1989,29763058
"JOTR",1990,31189645
"JOTR",1991,35031237
"JOTR",1992,36455389
"JOTR",1993,22425535
"JOTR",1994,21094803
"JOTR",1995,20960385
"JOTR",1996,20208116
"JOTR",1997,20558342
"JOTR",1998,22678748
"JOTR",1999,22046571
"JOTR",2000,21110661
"JOTR",2001,21529612
"JOTR",2002,22411456
"JOTR",2003,23714173
"JOTR",2004,21322664
"JOTR",2005,23584252
"JOTR",2006,21813700
"JOTR",2007,22668702
"JOTR",2008,22403015
"JOTR",2009,23090221
"JOTR",2010,25091346
"JOTR",2011,24537634
"JOTR",2012,25220934
"JOTR",2013,25444032
"JOTR",2014,28970796
"JOTR",2015,34950065
"JOTR",2016,39851623
"JOTR",2017,43643187
"JOTR",2018,42317773
"JOTR",2019,42088403
"JOTR",2020,33054042
"JOTR",2021,41960592
"JOTR",2022,44037323
"JOTR",2023,45995268
"JOTR",2024,42738172
"KAHO",1988,37386
"KAHO",1989,51940
"KAHO",1990,70730
"KAHO",1991,399368
"KAHO",1992,404016
"KAHO",1993,417146
"KAHO",1994,421644
"KAHO",1995,436776
"KAHO",1996,436854
"KAHO",1997,383104
"KAHO",1998,446040
"KAHO",1999,363204
"KAHO",2000,315338
"KAHO",2001,388500
"KAHO",2002,501064
"KAHO",2003,582338
"KAHO",2004,679514
"KAHO",2005,597634
"KAHO",2006,874652
"KAHO",2007,927364
"KAHO",2008,738318
"KAHO",2009,800324
"KAHO",2010,866900
"KAHO",2011,1068832
"KAHO",2012,994874
"KAHO",2013,1021562
"KAHO",2014,998398
"KAHO",2015,1108164
"KAHO",2016,1209524
"KAHO",2017,1285932
"KAHO",2018,1408652
"KAHO",2019,1519030
"KAHO",2020,861758
"KAHO",2021,1706342
"KAHO",2022,1851204
"KAHO",2023,1854354
"KAHO",2024,2221550
"KALA",1996,1121652
"KALA",1997,1367316
"KALA",1998,1502424
"KALA",1999,1042290
"KALA",2000,1565802
"KALA",2001,1134108
"KALA",2002,1094850
"KALA",2003,1043496
"KALA",2004,1112346
"KALA",2005,877896
"KALA",2006,843102
"KALA",2007,1097856
"KALA",2008,1096812
"KALA",2009,551772
"KALA",2010,502542
"KALA",2011,1041138
"KALA",2012,1059750
"KALA",2013,1820016
"KALA",2014,1209780
"KALA",2015,1222038
"KALA",2016,1287486
"KALA",2017,599616
"KALA",2018,521028
"KALA",2019,471618
"KALA",2020,107926
"KALA",2021,153786
"KALA",2022,244464
"KALA",2023,298700
"KALA",2024,204398
"KATM",1979,527512
"KATM",1980,507263
"KATM",1981,522934
"KATM",1982,430327
"KATM",1983,949871
"KATM",1984,1831006
"KATM",1985,851080
"KATM",1986,1043274
"KATM",1987,1053791
"KATM",1988,933683
"KATM",1989,1374965
"KATM",1990,1270737
"KATM",1991,1196382
"KATM",1992,1284989
"KATM",1993,1520079
"KATM",1994,2666633
"KATM",1995,0
"KATM",1997,919742
"KATM",1998,1111861
"KATM",1999,1703615
"KATM",2000,1968914
"KATM",2001,1878131
"KATM",2002,1804413
"KATM",2003,742613
"KATM",2004,1300779
"KATM",2005,972435
"KATM",2006,1085799
"KATM",2007,1161574
"KATM",2008,138678
"KATM",2009,717463
"KATM",2010,774419
"KATM",2011,823020
"KATM",2012,945837
"KATM",2013,764719
"KATM",2014,743706
"KATM",2015,557906
"KATM",2016,557906
"KATM",2017,557906
"KATM",2018,557906
"KATM",2019,698956
"KATM",2020,1260992
"KATM",2021,1027518
"KATM",2022,1504358
"KATM",2023,1548067
"KATM",2024,1455060
"KAWW",2020,404594
"KAWW",2021,428288
"KAWW",2022,521070
"KAWW",2023,444168
"KAWW",2024,384447
"KEFJ",1982,148370
"KEFJ",1983,200052
"KEFJ",1984,187060
"KEFJ",1985,329562
"KEFJ",1986,415682
"KEFJ",1987,458465
"KEFJ",1988,306484
"KEFJ",1989,390773
"KEFJ",1990,381157
"KEFJ",1991,1524260
"KEFJ",1992,837022
"KEFJ",1993,1249414
"KEFJ",1994,1297912
"KEFJ",1995,1254562
"KEFJ",1996,2047186
"KEFJ",1997,2373634
"KEFJ",1998,2201580
"KEFJ",1999,2468712
"KEFJ",2000,2193754
"KEFJ",2001,2259110
"KEFJ",2002,2121976
"KEFJ",2003,2008872
"KEFJ",2004,1987130
"KEFJ",2005,2213772
"KEFJ",2006,2178360
"KEFJ",2007,2400166
"KEFJ",2008,2339902
"KEFJ",2009,1820084
"KEFJ",2010,2254962
"KEFJ",2011,2546188
"KEFJ",2012,2346242
"KEFJ",2013,2369888
"KEFJ",2014,2233046
"KEFJ",2015,2471504
"KEFJ",2016,3018030
"KEFJ",2017,2546186
"KEFJ",2018,2855830
"KEFJ",2019,3069510
"KEFJ",2020,910476
"KEFJ",2021,3686720
"KEFJ",2022,3520786
"KEFJ",2023,3253772
"KEFJ",2024,3522238
"KEMO",1979,18071430
"KEMO",1980,18475730
"KEMO",1981,18907570
"KEMO",1982,18221302
"KEMO",1983,10005088
"KEMO",1984,9690488
"KEMO",1985,8031722
"KEMO",1986,8378270
"KEMO",1987,8964604
"KEMO",1988,8614698
"KEMO",1989,9228722
"KEMO",1990,9111202
"KEMO",1991,27454484
"KEMO",1992,29372466
"KEMO",1993,29330296
"KEMO",1994,29551972
"KEMO",1995,30089904
"KEMO",1996,30172640
"KEMO",1997,29465928
"KEMO",1998,29761292
"KEMO",1999,30355442
"KEMO",2000,30578024
"KEMO",2001,30516218
"KEMO",2002,30656930
"KEMO",2003,31147490
"KEMO",2004,30210846
"KEMO",2005,29313954
"KEMO",2006,66466764
"KEMO",2007,66564910
"KEMO",2008,66836206
"KEMO",2009,66681070
"KEMO",2010,67252566
"KEMO",2011,68190130
"KEMO",2012,68978192
"KEMO",2013,68921169
"KEMO",2014,69688466
"KEMO",2015,69893229
"KEMO",2016,70668340
"KEMO",2017,71725544
"KEMO",2018,71589944
"KEMO",2019,72434920
"KEMO",2020,71221432
"KEMO",2021,68714886
"KEMO",2022,67042035
"KEMO",2023,89376599
"KEMO",2024,89103029
"KEWE",2016,92896
"KEWE",2017,108800
"KEWE",2018,122827
"KEWE",2019,119000
"KEWE",2020,9208
"KEWE",2021,66566
"KEWE",2022,90208
"KEWE",2023,148572
"KEWE",2024,156412
"KICA",1979,56852556
"KICA",1980,57787774
"KICA",1981,54406468
"KICA",1982,58737763
"KICA",1983,53625737
"KICA",1984,63579028
"KICA",1985,59422449
"KICA",1986,69886500
"KICA",1987,73677957
"KICA",1988,68503414
"KICA",1989,71118498
"KICA",1990,73397713
"KICA",1991,74017945
"KICA",1992,42273412
"KICA",1993,43178791
"KICA",1994,49785915
"KICA",1995,59769775
"KICA",1996,32777265
"KICA",1997,32255047
"KICA",1998,36408462
"KICA",1999,38507354
"KICA",2000,35930295
"KICA",2001,36665169
"KICA",2002,36554210
"KICA",2003,37516348
"KICA",2004,34777020
"KICA",2005,40141144
"KICA",2006,37731660
"KICA",2007,39018183
"KICA",2008,38061943
"KICA",2009,41115704
"KICA",2010,40787461
"KICA",2011,38807385
"KICA",2012,40126305
"KICA",2013,39179696
"KICA",2014,34792019
"KICA",2015,32172283
"KICA",2016,42493178
"KICA",2017,48497983
"KICA",2018,48082538
"KICA",2019,44168816
"KICA",2020,28164558
"KICA",2021,38013070
"KICA",2022,44710653
"KICA",2023,45434089
"KICA",2024,48752433
"KIMO",1979,1298674
"KIMO",1980,1346442
"KIMO",1981,1362586
"KIMO",1982,1299842
"KIMO",1983,1285278
"KIMO",1984,1430312
"KIMO",1985,1339682
"KIMO",1986,1364136
"KIMO",1987,1357902
"KIMO",1988,1466928
"KIMO",1989,1399226
"KIMO",1990,1403424
"KIMO",1991,1425610
"KIMO",1992,1449314
"KIMO",1993,1445740
"KIMO",1994,1443418
"KIMO",1995,1415240
"KIMO",1996,1398788
"KIMO",1997,1506066
"KIMO",1998,1601120
"KIMO",1999,1609208
"KIMO",2000,1617458
"KIMO",2001,1784114
"KIMO",2002,1614562
"KIMO",2003,1686328
"KIMO",2004,1632412
"KIMO",2005,1717758
"KIMO",2006,1570896
"KIMO",2007,1652112
"KIMO",2008,1642296
"KIMO",2009,1778340
"KIMO",2010,1786580
"KIMO",2011,1730082
"KIMO",2012,1674482
"KIMO",2013,1504549
"KIMO",2014,1603925
"KIMO",2015,1585228
"KIMO",2016,1685253
"KIMO",2017,1960710
"KIMO",2018,1748040
"KIMO",2019,1566901
"KIMO",2020,1218269
"KIMO",2021,1323422
"KIMO",2022,1214920
"KIMO",2023,1166737
"KIMO",2024,985443
"KLGO",1982,533319
"KLGO",1983,442014
"KLGO",1984,477342
"KLGO",1985,492315
"KLGO",1986,571597
"KLGO",1987,611784
"KLGO",1988,604053
"KLGO",1989,544908
"KLGO",1990,646416
"KLGO",1991,626636
"KLGO",1992,829008
"KLGO",1993,4059937
"KLGO",1994,3966400
"KLGO",1995,4470562
"KLGO",1996,4948548
"KLGO",1997,6556646
"KLGO",1998,6939387
"KLGO",1999,6851218
"KLGO",2000,7355269
"KLGO",2001,7431093
"KLGO",2002,7800287
"KLGO",2003,8641982
"KLGO",2004,9225341
"KLGO",2005,9514165
"KLGO",2006,9238183
"KLGO",2007,9627379
"KLGO",2008,9764715
"KLGO",2009,9476496
"KLGO",2010,8125582
"KLGO",2011,8010534
"KLGO",2012,8632883
"KLGO",2013,9379120
"KLGO",2014,10571060
"KLGO",2015,9290640
"KLGO",2016,9205649
"KLGO",2017,9244271
"KLGO",2018,10406281
"KLGO",2019,11444832
"KLGO",2020,11202
"KLGO",2021,439114
"KLGO",2022,1497866
"KLGO",2023,12810144
"KLGO",2024,13762478
"KLSE",1979,112786
"KLSE",1980,145328
"KLSE",1981,168566
"KLSE",1982,159248
"KLSE",1983,157652
"KLSE",1984,188490
"KLSE",1985,179540
"KLSE",1986,166684
"KLSE",1987,148858
"KLSE",1988,193970
"KLSE",1989,201546
"KLSE",1990,269598
"KLSE",1991,324488
"KLSE",1992,346262
"KLSE",1993,367330
"KLSE",1994,360670
"KLSE",1995,426136
"KLSE",1996,390750
"KLSE",1997,409214
"KLSE",1998,378328
"KLSE",1999,406048
"KLSE",2000,436382
"KLSE",2001,266106
"KLSE",2002,231642
"KLSE",2003,224344
"KLSE",2004,233750
"KLSE",2005,247742
"KLSE",2006,292094
"KLSE",2007,302344
"KLSE",2008,321144
"KLSE",2009,298208
"KLSE",2010,362286
"KLSE",2011,356944
"KLSE",2012,331088
"KLSE",2013,340680
"KLSE",2014,341118
"KLSE",2015,332044
"KLSE",2016,381892
"KLSE",2017,466176
"KLSE",2018,454554
"KLSE",2019,603894
"KLSE",2020,71514
"KLSE",2021,197874
"KLSE",2022,332326
"KLSE",2023,395942
"KLSE",2024,449084
"KNRI",1981,23632
"KNRI",1982,26584
"KNRI",1983,43880
"KNRI",1984,46690
"KNRI",1985,72640
"KNRI",1986,73318
"KNRI",1987,97556
"KNRI",1988,98454
"KNRI",1989,104018
"KNRI",1990,73094
"KNRI",1991,76498
"KNRI",1992,97068
"KNRI",1993,90638
"KNRI",1994,85916
"KNRI",1995,94126
"KNRI",1996,85452
"KNRI",1997,136594
"KNRI",1998,124750
"KNRI",1999,172458
"KNRI",2000,175586
"KNRI",2001,197932
"KNRI",2002,169536
"KNRI",2003,193692
"KNRI",2004,210594
"KNRI",2005,161980
"KNRI",2006,127694
"KNRI",2007,118232
"KNRI",2008,127654
"KNRI",2009,155148
"KNRI",2010,114160
"KNRI",2011,84128
"KNRI",2012,85324
"KNRI",2013,75110
"KNRI",2014,54370
"KNRI",2015,57777
"KNRI",2016,67223
"KNRI",2017,56669
"KNRI",2018,57704
"KNRI",2019,52265
"KNRI",2020,26348
"KNRI",2021,56372
"KNRI",2022,46466
"KNRI",2023,41600
"KNRI",2024,54745
"KOVA",1982,322760
"KOVA",1983,115680
"KOVA",1984,159870
"KOVA",1985,154350
"KOVA",1986,105540
"KOVA",1987,103900
"KOVA",1988,151740
"KOVA",1989,125740
"KOVA",1990,136978
"KOVA",1991,140736
"KOVA",1992,151916
"KOVA",1993,154800
"KOVA",1994,143190
"KOVA",1995,151638
"KOVA",1996,152660
"KOVA",1997,153170
"KOVA",1998,174300
"KOVA",1999,185958
"KOVA",2000,124124
"KOVA",2001,160778
"KOVA",2002,164264
"KOVA",2003,120744
"KOVA",2004,127732
"KOVA",2005,128352
"KOVA",2006,62146
"KOVA",2007,32624
"KOVA",2008,38622
"KOVA",2009,41310
"KOVA",2010,31086
"KOVA",2011,183474
"KOVA",2012,513200
"KOVA",2013,285990
"KOVA",2014,0
"KOVA",2015,0
"KOVA",2016,300600
"KOVA",2017,300600
"KOVA",2018,302348
"KOVA",2019,316910
"KOVA",2020,781696
"KOVA",2021,784140
"KOVA",2022,1009146
"KOVA",2023,996980
"KOVA",2024,957530
"KOWA",1996,2590924
"KOWA",1997,3856700
"KOWA",1998,10009650
"KOWA",1999,9749072
"KOWA",2000,8824154
"KOWA",2001,8886436
"KOWA",2002,8025616
"KOWA",2003,7607304
"KOWA",2004,10832384
"KOWA",2005,9643392
"KOWA",2006,9746272
"KOWA",2007,10300992
"KOWA",2008,10964928
"KOWA",2009,9351136
"KOWA",2010,9218144
"KOWA",2011,9220288
"KOWA",2012,9801376
"KOWA",2013,9627840
"KOWA",2014,11301856
"KOWA",2015,12233504
"KOWA",2016,12252896
"KOWA",2017,12467840
"KOWA",2018,12322560
"KOWA",2019,11524896
"KOWA",2020,4091140
"KOWA",2021,8960252
"KOWA",2022,12030026
"KOWA",2023,12397364
"KOWA",2024,13032912
"LABE",1979,904563
"LABE",1980,875631
"LABE",1981,972368
"LABE",1982,881538
"LABE",1983,823749
"LABE",1984,861342
"LABE",1985,666710
"LABE",1986,931848
"LABE",1987,902331
"LABE",1988,935559
"LABE",1989,1009351
"LABE",1990,919183
"LABE",1991,791390
"LABE",1992,1363086
"LABE",1993,1423291
"LABE",1994,951433
"LABE",1995,1090073
"LABE",1996,860464
"LABE",1997,880866
"LABE",1998,882770
"LABE",1999,1048542
"LABE",2000,955649
"LABE",2001,899823
"LABE",2002,962698
"LABE",2003,976933
"LABE",2004,903413
"LABE",2005,1097527
"LABE",2006,1057394
"LABE",2007,1033810
"LABE",2008,1120576
"LABE",2009,1183688
"LABE",2010,1185198
"LABE",2011,1163180
"LABE",2012,1505414
"LABE",2013,1070764
"LABE",2014,1290649
"LABE",2015,1048103
"LABE",2016,1201631
"LABE",2017,1336553
"LABE",2018,1212634
"LABE",2019,1073794
"LABE",2020,900015
"LABE",2021,895599
"LABE",2022,1127894
"LABE",2023,1231247
"LABE",2024,1111074
"LACH",1990,0
"LACH",1991,1286134
"LACH",1992,1384004
"LACH",1993,1341032
"LACH",1994,962492
"LACH",1995,1237314
"LACH",1996,1047484
"LACH",1997,1203484
"LACH",1998,1333134
"LACH",1999,1484492
"LACH",2000,1446326
"LACH",2001,1175706
"LACH",2002,1105970
"LACH",2003,1097834
"LACH",2004,1253496
"LACH",2005,875796
"LACH",2006,906674
"LACH",2007,924464
"LACH",2008,597434
"LACH",2009,977686
"LACH",2010,884870
"LACH",2011,919204
"LACH",2012,725122
"LACH",2013,859428
"LACH",2014,956684
"LACH",2015,846766
"LACH",2016,1170910
"LACH",2017,1113756
"LACH",2018,1080986
"LACH",2019,1166714
"LACH",2020,922246
"LACH",2021,1252275
"LACH",2022,1350129
"LACH",2023,1334161
"LACH",2024,820034
"LACL",1982,112722
"LACL",1983,122546
"LACL",1984,133188
"LACL",1985,197110
"LACL",1986,234046
"LACL",1987,193894
"LACL",1988,207878
"LACL",1989,456604
"LACL",1990,107792
"LACL",1991,78464
"LACL",1992,168342
"LACL",1993,169004
"LACL",1994,180776
"LACL",1995,181340
"LACL",1996,192742
"LACL",1997,201502
"LACL",1998,206378
"LACL",1999,169528
"LACL",2000,131372
"LACL",2001,133930
"LACL",2002,134050
"LACL",2003,117650
"LACL",2004,121436
"LACL",2005,122608
"LACL",2006,108510
"LACL",2007,101236
"LACL",2008,148728
"LACL",2009,211032
"LACL",2010,296440
"LACL",2011,119774
"LACL",2012,218736
"LACL",2013,187296
"LACL",2014,196604
"LACL",2015,206544
"LACL",2016,424968
"LACL",2017,467638
"LACL",2018,417982
"LACL",2019,134498
"LACL",2020,169896
"LACL",2021,479436
"LACL",2022,470638
"LACL",2023,413140
"LACL",2024,643996
"LAKE",1979,145553984
"LAKE",1980,139914786
"LAKE",1981,127288431
"LAKE",1982,149804980
"LAKE",1983,148151214
"LAKE",1984,146672869
"LAKE",1985,161949111
"LAKE",1986,176446213
"LAKE",1987,177469662
"LAKE",1988,185600152
"LAKE",1989,189529083
"LAKE",1990,191683764
"LAKE",1991,187377313
"LAKE",1992,193645087
"LAKE",1993,196563934
"LAKE",1994,201971028
"LAKE",1995,196075419
"LAKE",1996,178866542
"LAKE",1997,168165000
"LAKE",1998,170025778
"LAKE",1999,181589647
"LAKE",2000,172886333
"LAKE",2001,163825305
"LAKE",2002,150274578
"LAKE",2003,153525273
"LAKE",2004,149146303
"LAKE",2005,146399675
"LAKE",2006,150246463
"LAKE",2007,146043561
"LAKE",2008,151322332
"LAKE",2009,148490209
"LAKE",2010,138337075
"LAKE",2011,127279877
"LAKE",2012,120656961
"LAKE",2013,118261962
"LAKE",2014,126156411
"LAKE",2015,130360232
"LAKE",2016,127486632
"LAKE",2017,141681383
"LAKE",2018,135906000
"LAKE",2019,141466726
"LAKE",2020,136317168
"LAKE",2021,128379755
"LAKE",2022,100577158
"LAKE",2023,101084512
"LAKE",2024,110150946
"LAMR",1979,14959160
"LAMR",1980,14242076
"LAMR",1981,12657088
"LAMR",1982,18194584
"LAMR",1983,17294610
"LAMR",1984,18662756
"LAMR",1985,15390604
"LAMR",1986,12971910
"LAMR",1987,12374662
"LAMR",1988,11908864
"LAMR",1989,12676470
"LAMR",1990,13281520
"LAMR",1991,12845856
"LAMR",1992,12931204
"LAMR",1993,14654220
"LAMR",1994,15278675
"LAMR",1995,15524122
"LAMR",1996,17595542
"LAMR",1997,17302059
"LAMR",1998,13809215
"LAMR",1999,14548404
"LAMR",2000,13365814
"LAMR",2001,10396427
"LAMR",2002,7759470
"LAMR",2003,8101074
"LAMR",2004,6393504
"LAMR",2005,8891930
"LAMR",2006,8285421
"LAMR",2007,7921695
"LAMR",2008,6801570
"LAMR",2009,8313088
"LAMR",2010,6587195
"LAMR",2011,5482690
"LAMR",2012,3943530
"LAMR",2013,4230389
"LAMR",2014,5242553
"LAMR",2015,6441670
"LAMR",2016,7995959
"LAMR",2017,10621838
"LAMR",2018,8805170
"LAMR",2019,10802124
"LAMR",2020,12666303
"LAMR",2021,10142587
"LAMR",2022,10053095
"LAMR",2023,10665078
"LAMR",2024,17189907
"LARO",1979,9593501
"LARO",1980,10623546
"LARO",1981,11829750
"LARO",1982,10982840
"LARO",1983,10031455
"LARO",1984,8257085
"LARO",1985,6590592
"LARO",1986,8784428
"LARO",1987,11265356
"LARO",1988,14361083
